id,label,label_str,source,category,duplicate_group,heldout_category,split
article_1875,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2907,Giải trí & Showbiz,train
article_1877,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2908,Giải trí & Showbiz,train
article_1878,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2909,Giải trí & Showbiz,train
article_1879,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2910,Giải trí & Showbiz,train
article_1880,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2911,Giải trí & Showbiz,train
article_1881,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2912,Giải trí & Showbiz,train
article_1882,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2913,Giải trí & Showbiz,train
article_1883,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2914,Giải trí & Showbiz,train
article_1884,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2915,Giải trí & Showbiz,train
article_1885,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2916,Giải trí & Showbiz,train
article_1886,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2917,Giải trí & Showbiz,train
article_1887,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2918,Giải trí & Showbiz,train
article_1888,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2919,Giải trí & Showbiz,train
article_1890,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2920,Giải trí & Showbiz,train
article_1891,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2921,Giải trí & Showbiz,train
article_1892,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2922,Giải trí & Showbiz,train
article_1895,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2923,Giải trí & Showbiz,train
article_1912,1,Clickbait,24h,Thể thao,2924,Giải trí & Showbiz,train
article_1919,1,Clickbait,Báo Mới,Thể thao,2925,Giải trí & Showbiz,train
article_1929,1,Clickbait,Báo Mới,Thể thao,2926,Giải trí & Showbiz,train
article_1930,1,Clickbait,Báo Mới,Other,2927,Giải trí & Showbiz,train
article_1935,1,Clickbait,Báo Mới,Thể thao,2928,Giải trí & Showbiz,train
article_1936,1,Clickbait,Báo Mới,Thể thao,2929,Giải trí & Showbiz,train
article_1937,1,Clickbait,Báo Mới,Thể thao,2930,Giải trí & Showbiz,train
article_1938,0,Non-clickbait,Báo Mới,Thể thao,2931,Giải trí & Showbiz,train
article_1945,1,Clickbait,Báo Mới,Thể thao,2932,Giải trí & Showbiz,train
article_1949,1,Clickbait,Báo Mới,Thể thao,2933,Giải trí & Showbiz,train
article_1955,1,Clickbait,Báo Mới,Thể thao,2934,Giải trí & Showbiz,train
article_1957,1,Clickbait,Báo Mới,Thể thao,2935,Giải trí & Showbiz,train
article_1959,1,Clickbait,VnExpress,Other,2936,Giải trí & Showbiz,train
article_1961,0,Non-clickbait,VnExpress,Other,2937,Giải trí & Showbiz,train
article_1972,1,Clickbait,VnExpress,Other,2938,Giải trí & Showbiz,train
article_1976,0,Non-clickbait,VnExpress,Other,2939,Giải trí & Showbiz,train
article_1977,1,Clickbait,VnExpress,Other,2940,Giải trí & Showbiz,train
article_1985,1,Clickbait,VnExpress,Other,2941,Giải trí & Showbiz,train
article_1995,1,Clickbait,VnExpress,Other,2942,Giải trí & Showbiz,train
article_1997,1,Clickbait,VnExpress,Other,2943,Giải trí & Showbiz,train
article_1998,1,Clickbait,VnExpress,Other,2944,Giải trí & Showbiz,train
article_2009,1,Clickbait,VnExpress,Other,2945,Giải trí & Showbiz,train
article_2012,1,Clickbait,Tuổi Trẻ,Văn hóa & Nghệ thuật,2946,Giải trí & Showbiz,train
article_2028,1,Clickbait,Thanh Niên,Other,2947,Giải trí & Showbiz,train
article_2030,1,Clickbait,Thanh Niên,Other,2948,Giải trí & Showbiz,train
article_2031,1,Clickbait,Thanh Niên,Chính trị & An ninh,2949,Giải trí & Showbiz,train
article_2038,0,Non-clickbait,Thanh Niên,Other,2950,Giải trí & Showbiz,train
article_2045,1,Clickbait,Thanh Niên,Other,2951,Giải trí & Showbiz,train
article_2046,1,Clickbait,Thanh Niên,Other,2952,Giải trí & Showbiz,train
article_2048,1,Clickbait,Thanh Niên,Other,2953,Giải trí & Showbiz,train
article_2055,1,Clickbait,Thanh Niên,Other,2954,Giải trí & Showbiz,train
article_2063,1,Clickbait,Thanh Niên,Chính trị & An ninh,2955,Giải trí & Showbiz,train
article_2067,1,Clickbait,Thanh Niên,Chính trị & An ninh,2956,Giải trí & Showbiz,train
article_2068,1,Clickbait,Thanh Niên,Other,2957,Giải trí & Showbiz,train
article_2071,1,Clickbait,Thanh Niên,Other,2958,Giải trí & Showbiz,train
article_2072,1,Clickbait,Thanh Niên,Chính trị & An ninh,2959,Giải trí & Showbiz,train
article_2080,1,Clickbait,VietNamNet,Sức khỏe & Đời sống,2960,Giải trí & Showbiz,train
article_2081,1,Clickbait,VietNamNet,Sức khỏe & Đời sống,2961,Giải trí & Showbiz,train
article_2086,1,Clickbait,VietNamNet,Sức khỏe & Đời sống,2962,Giải trí & Showbiz,train
article_2089,1,Clickbait,VietNamNet,Sức khỏe & Đời sống,2963,Giải trí & Showbiz,train
article_2093,1,Clickbait,VietNamNet,Sức khỏe & Đời sống,2964,Giải trí & Showbiz,train
article_2095,1,Clickbait,VietNamNet,Sức khỏe & Đời sống,2965,Giải trí & Showbiz,train
article_2097,1,Clickbait,VietNamNet,Sức khỏe & Đời sống,2966,Giải trí & Showbiz,train
article_2106,1,Clickbait,VietNamNet,Sức khỏe & Đời sống,2967,Giải trí & Showbiz,train
article_2112,1,Clickbait,SaoStar,Giáo dục & Học đường,2968,Giải trí & Showbiz,train
article_2114,1,Clickbait,SaoStar,Giáo dục & Học đường,2969,Giải trí & Showbiz,train
article_2115,1,Clickbait,SaoStar,Giáo dục & Học đường,2970,Giải trí & Showbiz,train
article_2119,1,Clickbait,SaoStar,Giáo dục & Học đường,2971,Giải trí & Showbiz,train
article_2124,1,Clickbait,SaoStar,Giáo dục & Học đường,2972,Giải trí & Showbiz,train
article_2125,1,Clickbait,SaoStar,Giáo dục & Học đường,2973,Giải trí & Showbiz,train
article_2126,0,Non-clickbait,SaoStar,Giáo dục & Học đường,2974,Giải trí & Showbiz,train
article_2127,1,Clickbait,SaoStar,Giáo dục & Học đường,2975,Giải trí & Showbiz,train
article_2129,1,Clickbait,SaoStar,Giáo dục & Học đường,2976,Giải trí & Showbiz,train
article_2131,1,Clickbait,SaoStar,Giáo dục & Học đường,2977,Giải trí & Showbiz,train
article_2135,1,Clickbait,SaoStar,Giáo dục & Học đường,2978,Giải trí & Showbiz,train
article_2137,1,Clickbait,24h,Công nghệ & Khoa học,2979,Giải trí & Showbiz,train
article_2138,1,Clickbait,24h,Công nghệ & Khoa học,2980,Giải trí & Showbiz,train
article_2139,1,Clickbait,24h,Công nghệ & Khoa học,2981,Giải trí & Showbiz,train
article_2141,1,Clickbait,24h,Công nghệ & Khoa học,2982,Giải trí & Showbiz,train
article_2142,1,Clickbait,24h,Công nghệ & Khoa học,2983,Giải trí & Showbiz,train
article_2143,1,Clickbait,24h,Công nghệ & Khoa học,2984,Giải trí & Showbiz,train
article_2144,1,Clickbait,24h,Công nghệ & Khoa học,2985,Giải trí & Showbiz,train
article_2146,1,Clickbait,24h,Công nghệ & Khoa học,2986,Giải trí & Showbiz,train
article_2148,1,Clickbait,24h,Công nghệ & Khoa học,2987,Giải trí & Showbiz,train
article_2149,1,Clickbait,24h,Công nghệ & Khoa học,2988,Giải trí & Showbiz,train
article_2153,1,Clickbait,24h,Công nghệ & Khoa học,2989,Giải trí & Showbiz,train
article_2155,1,Clickbait,24h,Công nghệ & Khoa học,2990,Giải trí & Showbiz,train
article_2156,1,Clickbait,24h,Công nghệ & Khoa học,2991,Giải trí & Showbiz,train
article_2157,1,Clickbait,24h,Công nghệ & Khoa học,2992,Giải trí & Showbiz,train
article_2159,1,Clickbait,24h,Công nghệ & Khoa học,2993,Giải trí & Showbiz,train
article_2160,0,Non-clickbait,24h,Công nghệ & Khoa học,2994,Giải trí & Showbiz,train
article_2161,1,Clickbait,24h,Công nghệ & Khoa học,2995,Giải trí & Showbiz,train
article_2163,1,Clickbait,24h,Công nghệ & Khoa học,2996,Giải trí & Showbiz,train
article_2164,1,Clickbait,24h,Công nghệ & Khoa học,2997,Giải trí & Showbiz,train
article_2169,1,Clickbait,Báo Mới,Giải trí & Showbiz,2998,Giải trí & Showbiz,test
article_2170,1,Clickbait,Báo Mới,Giải trí & Showbiz,2999,Giải trí & Showbiz,test
article_2171,1,Clickbait,Báo Mới,Giải trí & Showbiz,3000,Giải trí & Showbiz,test
article_2172,1,Clickbait,Báo Mới,Other,3001,Giải trí & Showbiz,train
article_2178,1,Clickbait,Báo Mới,Other,3002,Giải trí & Showbiz,train
article_2181,1,Clickbait,Báo Mới,Other,3003,Giải trí & Showbiz,train
article_2182,1,Clickbait,Báo Mới,Other,3004,Giải trí & Showbiz,train
article_2183,1,Clickbait,Báo Mới,Other,3005,Giải trí & Showbiz,train
article_2186,1,Clickbait,Báo Mới,Giải trí & Showbiz,3006,Giải trí & Showbiz,test
article_2187,1,Clickbait,Báo Mới,Giải trí & Showbiz,3007,Giải trí & Showbiz,test
article_2188,1,Clickbait,Báo Mới,Other,3008,Giải trí & Showbiz,train
article_2198,1,Clickbait,Báo Mới,Giải trí & Showbiz,3009,Giải trí & Showbiz,test
article_2200,1,Clickbait,Báo Mới,Other,3010,Giải trí & Showbiz,train
article_2205,1,Clickbait,Báo Mới,Other,3011,Giải trí & Showbiz,train
article_2208,1,Clickbait,Báo Mới,Other,3012,Giải trí & Showbiz,train
article_2209,1,Clickbait,Báo Mới,Giải trí & Showbiz,3013,Giải trí & Showbiz,test
article_2212,1,Clickbait,Báo Mới,Other,3014,Giải trí & Showbiz,train
article_2237,1,Clickbait,VnExpress,Other,3015,Giải trí & Showbiz,train
article_2245,1,Clickbait,VnExpress,Other,3016,Giải trí & Showbiz,train
article_2256,1,Clickbait,VnExpress,Other,3017,Giải trí & Showbiz,train
article_2257,1,Clickbait,VnExpress,Other,3018,Giải trí & Showbiz,train
article_2265,1,Clickbait,Tuổi Trẻ,Giải trí & Showbiz,3019,Giải trí & Showbiz,test
article_2269,1,Clickbait,Tuổi Trẻ,Giải trí & Showbiz,3020,Giải trí & Showbiz,test
article_2278,1,Clickbait,Tuổi Trẻ,Giải trí & Showbiz,3021,Giải trí & Showbiz,test
article_2280,1,Clickbait,Tuổi Trẻ,Giải trí & Showbiz,3022,Giải trí & Showbiz,test
article_2285,1,Clickbait,Thanh Niên,Văn hóa & Nghệ thuật,3023,Giải trí & Showbiz,train
article_2286,1,Clickbait,Thanh Niên,Văn hóa & Nghệ thuật,3024,Giải trí & Showbiz,train
article_2300,1,Clickbait,Thanh Niên,Văn hóa & Nghệ thuật,3025,Giải trí & Showbiz,train
article_2301,1,Clickbait,Thanh Niên,Văn hóa & Nghệ thuật,3026,Giải trí & Showbiz,train
article_2308,1,Clickbait,Thanh Niên,Văn hóa & Nghệ thuật,3027,Giải trí & Showbiz,train
article_2312,1,Clickbait,Thanh Niên,Văn hóa & Nghệ thuật,3028,Giải trí & Showbiz,train
article_2313,1,Clickbait,Thanh Niên,Other,3029,Giải trí & Showbiz,train
article_2317,0,Non-clickbait,Thanh Niên,Other,3030,Giải trí & Showbiz,train
article_2321,1,Clickbait,Thanh Niên,Other,3031,Giải trí & Showbiz,train
article_2323,1,Clickbait,Thanh Niên,Other,3032,Giải trí & Showbiz,train
article_2328,1,Clickbait,Thanh Niên,Kinh doanh & Kinh tế,3033,Giải trí & Showbiz,train
article_2336,1,Clickbait,VietNamNet,Công nghệ & Khoa học,3034,Giải trí & Showbiz,train
article_2337,1,Clickbait,VietNamNet,Công nghệ & Khoa học,3035,Giải trí & Showbiz,train
article_2339,1,Clickbait,VietNamNet,Công nghệ & Khoa học,3036,Giải trí & Showbiz,train
article_2340,1,Clickbait,VietNamNet,Công nghệ & Khoa học,3037,Giải trí & Showbiz,train
article_2346,1,Clickbait,VietNamNet,Công nghệ & Khoa học,3038,Giải trí & Showbiz,train
article_2350,1,Clickbait,VietNamNet,Công nghệ & Khoa học,3039,Giải trí & Showbiz,train
article_2353,1,Clickbait,VietNamNet,Công nghệ & Khoa học,3040,Giải trí & Showbiz,train
article_2357,1,Clickbait,VietNamNet,Công nghệ & Khoa học,3041,Giải trí & Showbiz,train
article_2359,1,Clickbait,VietNamNet,Công nghệ & Khoa học,3042,Giải trí & Showbiz,train
article_2360,0,Non-clickbait,VietNamNet,Công nghệ & Khoa học,3043,Giải trí & Showbiz,train
article_2375,0,Non-clickbait,SaoStar,Kinh doanh & Kinh tế,3044,Giải trí & Showbiz,train
article_2391,1,Clickbait,SaoStar,Kinh doanh & Kinh tế,3045,Giải trí & Showbiz,train
article_2400,0,Non-clickbait,SaoStar,Kinh doanh & Kinh tế,3046,Giải trí & Showbiz,train
article_2401,1,Clickbait,24h,Other,3047,Giải trí & Showbiz,train
article_2405,1,Clickbait,24h,Other,3048,Giải trí & Showbiz,train
article_2411,1,Clickbait,24h,Other,3049,Giải trí & Showbiz,train
article_2412,1,Clickbait,24h,Other,3050,Giải trí & Showbiz,train
article_2413,1,Clickbait,24h,Other,3051,Giải trí & Showbiz,train
article_2414,1,Clickbait,24h,Other,3052,Giải trí & Showbiz,train
article_2416,1,Clickbait,24h,Other,3053,Giải trí & Showbiz,train
article_2417,1,Clickbait,24h,Other,3054,Giải trí & Showbiz,train
article_2421,1,Clickbait,24h,Other,3055,Giải trí & Showbiz,train
article_2422,1,Clickbait,24h,Công nghệ & Khoa học,3056,Giải trí & Showbiz,train
article_2443,1,Clickbait,Báo Mới,Other,3057,Giải trí & Showbiz,train
article_2465,0,Non-clickbait,Báo Mới,Chính trị & An ninh,3058,Giải trí & Showbiz,train
article_2502,1,Clickbait,VnExpress,Other,3059,Giải trí & Showbiz,train
article_2504,0,Non-clickbait,VnExpress,Other,3060,Giải trí & Showbiz,train
article_2505,0,Non-clickbait,VnExpress,Other,3061,Giải trí & Showbiz,train
article_2509,1,Clickbait,VnExpress,Other,3062,Giải trí & Showbiz,train
article_2524,1,Clickbait,VnExpress,Other,3063,Giải trí & Showbiz,train
article_2527,1,Clickbait,VnExpress,Other,3064,Giải trí & Showbiz,train
article_2528,1,Clickbait,VnExpress,Other,3065,Giải trí & Showbiz,train
article_2535,1,Clickbait,VnExpress,Other,3066,Giải trí & Showbiz,train
article_2537,1,Clickbait,VnExpress,Other,3067,Giải trí & Showbiz,train
article_2541,1,Clickbait,Tuổi Trẻ,Thể thao,3068,Giải trí & Showbiz,train
article_2542,1,Clickbait,Tuổi Trẻ,Thể thao,3069,Giải trí & Showbiz,train
article_2545,1,Clickbait,Tuổi Trẻ,Thể thao,3070,Giải trí & Showbiz,train
article_2550,1,Clickbait,Tuổi Trẻ,Thể thao,3071,Giải trí & Showbiz,train
article_2553,1,Clickbait,Tuổi Trẻ,Thể thao,3072,Giải trí & Showbiz,train
article_2561,1,Clickbait,Tuổi Trẻ,Thể thao,3073,Giải trí & Showbiz,train
article_2576,1,Clickbait,Thanh Niên,Giải trí & Showbiz,3074,Giải trí & Showbiz,test
article_2577,1,Clickbait,Thanh Niên,Giải trí & Showbiz,3075,Giải trí & Showbiz,test
article_2578,1,Clickbait,Thanh Niên,Giải trí & Showbiz,3076,Giải trí & Showbiz,test
article_2579,1,Clickbait,Thanh Niên,Giải trí & Showbiz,3077,Giải trí & Showbiz,test
article_2580,1,Clickbait,Thanh Niên,Other,3078,Giải trí & Showbiz,train
article_2584,1,Clickbait,Thanh Niên,Other,3079,Giải trí & Showbiz,train
article_2586,1,Clickbait,Thanh Niên,Other,3080,Giải trí & Showbiz,train
article_2590,1,Clickbait,Thanh Niên,Other,3081,Giải trí & Showbiz,train
article_2591,1,Clickbait,Thanh Niên,Giải trí & Showbiz,3082,Giải trí & Showbiz,test
article_2598,1,Clickbait,Thanh Niên,Other,3083,Giải trí & Showbiz,train
article_2599,1,Clickbait,Thanh Niên,Other,3084,Giải trí & Showbiz,train
article_2602,1,Clickbait,Thanh Niên,Other,3085,Giải trí & Showbiz,train
article_2604,1,Clickbait,Thanh Niên,Other,3086,Giải trí & Showbiz,train
article_2605,1,Clickbait,Thanh Niên,Other,3087,Giải trí & Showbiz,train
article_2606,1,Clickbait,Thanh Niên,Other,3088,Giải trí & Showbiz,train
article_2608,1,Clickbait,Thanh Niên,Other,3089,Giải trí & Showbiz,train
article_2610,1,Clickbait,Thanh Niên,Chính trị & An ninh,3090,Giải trí & Showbiz,train
article_2611,1,Clickbait,Thanh Niên,Chính trị & An ninh,3091,Giải trí & Showbiz,train
article_2612,1,Clickbait,Thanh Niên,Chính trị & An ninh,3092,Giải trí & Showbiz,train
article_2622,1,Clickbait,VietNamNet,Chính trị & An ninh,3093,Giải trí & Showbiz,train
article_2624,1,Clickbait,VietNamNet,Chính trị & An ninh,3094,Giải trí & Showbiz,train
article_2627,1,Clickbait,VietNamNet,Chính trị & An ninh,3095,Giải trí & Showbiz,train
article_2628,1,Clickbait,VietNamNet,Chính trị & An ninh,3096,Giải trí & Showbiz,train
article_2632,1,Clickbait,VietNamNet,Chính trị & An ninh,3097,Giải trí & Showbiz,train
article_2634,1,Clickbait,VietNamNet,Chính trị & An ninh,3098,Giải trí & Showbiz,train
article_2642,1,Clickbait,VietNamNet,Chính trị & An ninh,3099,Giải trí & Showbiz,train
article_2644,1,Clickbait,SaoStar,Công nghệ & Khoa học,3100,Giải trí & Showbiz,train
article_2645,1,Clickbait,SaoStar,Công nghệ & Khoa học,3101,Giải trí & Showbiz,train
article_2661,1,Clickbait,SaoStar,Công nghệ & Khoa học,3102,Giải trí & Showbiz,train
article_2662,1,Clickbait,SaoStar,Công nghệ & Khoa học,3103,Giải trí & Showbiz,train
article_2665,1,Clickbait,SaoStar,Công nghệ & Khoa học,3104,Giải trí & Showbiz,train
article_2666,1,Clickbait,SaoStar,Công nghệ & Khoa học,3105,Giải trí & Showbiz,train
article_2674,1,Clickbait,24h,Other,3106,Giải trí & Showbiz,train
article_2680,1,Clickbait,24h,Other,3107,Giải trí & Showbiz,train
article_2683,1,Clickbait,24h,Other,3108,Giải trí & Showbiz,train
article_2687,1,Clickbait,24h,Other,3109,Giải trí & Showbiz,train
article_2692,1,Clickbait,24h,Other,3110,Giải trí & Showbiz,train
article_2693,1,Clickbait,24h,Other,3111,Giải trí & Showbiz,train
article_2695,1,Clickbait,24h,Other,3112,Giải trí & Showbiz,train
article_2696,1,Clickbait,24h,Other,3113,Giải trí & Showbiz,train
article_2701,1,Clickbait,24h,Other,3114,Giải trí & Showbiz,train
article_2725,1,Clickbait,Báo Mới,Other,3115,Giải trí & Showbiz,train
article_2727,1,Clickbait,Báo Mới,Công nghệ & Khoa học,3116,Giải trí & Showbiz,train
article_2728,1,Clickbait,Báo Mới,Công nghệ & Khoa học,3117,Giải trí & Showbiz,train
article_2732,1,Clickbait,Báo Mới,Other,3118,Giải trí & Showbiz,train
article_2737,1,Clickbait,Báo Mới,Other,3119,Giải trí & Showbiz,train
article_2751,1,Clickbait,Báo Mới,Other,3120,Giải trí & Showbiz,train
article_2753,1,Clickbait,Báo Mới,Other,3121,Giải trí & Showbiz,train
article_2756,1,Clickbait,VnExpress,Other,3122,Giải trí & Showbiz,train
article_2758,1,Clickbait,VnExpress,Other,3123,Giải trí & Showbiz,train
article_2763,1,Clickbait,VnExpress,Other,3124,Giải trí & Showbiz,train
article_2764,1,Clickbait,VnExpress,Other,3125,Giải trí & Showbiz,train
article_2766,0,Non-clickbait,VnExpress,Other,3126,Giải trí & Showbiz,train
article_2769,1,Clickbait,VnExpress,Other,3127,Giải trí & Showbiz,train
article_2773,1,Clickbait,VnExpress,Other,3128,Giải trí & Showbiz,train
article_2778,1,Clickbait,VnExpress,Other,3129,Giải trí & Showbiz,train
article_2779,1,Clickbait,VnExpress,Other,3130,Giải trí & Showbiz,train
article_2782,1,Clickbait,VnExpress,Other,3131,Giải trí & Showbiz,train
article_2783,1,Clickbait,VnExpress,Other,3132,Giải trí & Showbiz,train
article_2786,1,Clickbait,VnExpress,Other,3133,Giải trí & Showbiz,train
article_2787,1,Clickbait,VnExpress,Other,3134,Giải trí & Showbiz,train
article_2789,1,Clickbait,VnExpress,Other,3135,Giải trí & Showbiz,train
article_2792,1,Clickbait,VnExpress,Other,3136,Giải trí & Showbiz,train
