id,label,label_str,source,category,publish_dt,split
article_2044,0,Non-clickbait,Thanh Niên,Other,2025-06-21 06:24:00.000,train
article_1600,1,Clickbait,24h,Thể thao,2025-06-21 06:28:00.000,train
article_0683,0,Non-clickbait,VietNamNet,Kinh doanh & Kinh tế,2025-06-21 06:29:00.000,train
article_1309,1,Clickbait,24h,Kinh doanh & Kinh tế,2025-06-21 06:30:00.000,train
article_2504,0,Non-clickbait,VnExpress,Other,2025-06-21 06:30:00.000,train
article_2778,1,Clickbait,VnExpress,Other,2025-06-21 06:40:00.000,train
article_1755,0,Non-clickbait,VnExpress,Thể thao,2025-06-21 06:47:00.000,train
article_2022,0,Non-clickbait,Tuổi Trẻ,Văn hóa & Nghệ thuật,2025-06-21 06:55:47.000,train
article_2503,0,Non-clickbait,VnExpress,Other,2025-06-21 06:59:00.000,train
article_0169,1,Clickbait,SaoStar,Giải trí & Showbiz,2025-06-21 07:00:00.000,train
article_0998,1,Clickbait,SaoStar,Giải trí & Showbiz,2025-06-21 07:00:00.000,train
article_1530,0,Non-clickbait,VietNamNet,Quốc tế,2025-06-21 07:00:00.000,train
article_2507,0,Non-clickbait,VnExpress,Other,2025-06-21 07:00:00.000,train
article_2893,0,Non-clickbait,VietNamNet,Xe & Vận tải,2025-06-21 07:05:00.000,train
article_0578,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,2025-06-21 07:08:00.000,train
article_1217,0,Non-clickbait,Thanh Niên,Other,2025-06-21 07:09:00.000,train
article_0026,0,Non-clickbait,VnExpress,Tin tức tổng hợp,2025-06-21 07:21:00.000,train
article_0207,0,Non-clickbait,24h,Tin tức tổng hợp,2025-06-21 07:21:00.000,train
article_2894,0,Non-clickbait,VietNamNet,Xe & Vận tải,2025-06-21 07:22:00.000,train
article_3117,1,Clickbait,Thanh Niên,Other,2025-06-21 07:22:00.000,train
article_0925,0,Non-clickbait,Thanh Niên,Other,2025-06-21 07:27:00.000,train
article_0918,0,Non-clickbait,Thanh Niên,Kinh doanh & Kinh tế,2025-06-21 07:31:00.000,train
article_2864,1,Clickbait,Thanh Niên,Other,2025-06-21 07:33:00.000,train
article_1482,0,Non-clickbait,Thanh Niên,Sức khỏe & Đời sống,2025-06-21 07:34:00.000,train
article_1444,1,Clickbait,Tuổi Trẻ,Xe & Vận tải,2025-06-21 07:39:00.000,train
article_3223,1,Clickbait,24h,Giải trí & Showbiz,2025-06-21 07:47:00.000,train
article_0322,0,Non-clickbait,VnExpress,Quốc tế,2025-06-21 07:51:00.000,train
article_0739,0,Non-clickbait,24h,Chính trị & An ninh,2025-06-21 07:52:45.000,train
article_0480,1,Clickbait,24h,Quốc tế,2025-06-21 08:00:00.000,train
article_0714,1,Clickbait,SaoStar,Quốc tế,2025-06-21 08:00:00.000,train
article_1031,0,Non-clickbait,24h,Kinh doanh & Kinh tế,2025-06-21 08:00:00.000,train
article_1308,1,Clickbait,24h,Kinh doanh & Kinh tế,2025-06-21 08:00:00.000,train
article_2312,1,Clickbait,Thanh Niên,Văn hóa & Nghệ thuật,2025-06-21 08:00:00.000,train
article_2375,0,Non-clickbait,SaoStar,Kinh doanh & Kinh tế,2025-06-21 08:00:00.000,train
article_3040,1,Clickbait,VnExpress,Other,2025-06-21 08:00:00.000,train
article_3707,1,Clickbait,24h,Sức khỏe & Đời sống,2025-06-21 08:00:00.000,train
article_0997,1,Clickbait,SaoStar,Giải trí & Showbiz,2025-06-21 08:07:22.201,train
article_2777,0,Non-clickbait,VnExpress,Other,2025-06-21 08:09:00.000,train
article_2043,0,Non-clickbait,Thanh Niên,Du lịch & Ẩm thực,2025-06-21 08:12:00.000,train
article_2606,1,Clickbait,Thanh Niên,Other,2025-06-21 08:12:00.000,train
article_1754,0,Non-clickbait,VnExpress,Thể thao,2025-06-21 08:15:00.000,train
article_0381,0,Non-clickbait,Thanh Niên,Other,2025-06-21 08:22:00.000,train
article_0671,0,Non-clickbait,VietNamNet,Kinh doanh & Kinh tế,2025-06-21 08:24:00.000,train
article_0680,0,Non-clickbait,VietNamNet,Kinh doanh & Kinh tế,2025-06-21 08:29:00.000,train
article_1529,0,Non-clickbait,VietNamNet,Quốc tế,2025-06-21 08:29:00.000,train
article_0586,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,2025-06-21 08:30:00.000,train
article_1119,0,Non-clickbait,VnExpress,Other,2025-06-21 08:30:00.000,train
article_0605,0,Non-clickbait,Tuổi Trẻ,Chính trị & An ninh,2025-06-21 08:32:52.000,train
article_3188,0,Non-clickbait,24h,Giải trí & Showbiz,2025-06-21 08:33:00.000,train
article_0168,1,Clickbait,SaoStar,Giải trí & Showbiz,2025-06-21 08:33:33.567,train
article_2338,0,Non-clickbait,VietNamNet,Công nghệ & Khoa học,2025-06-21 08:37:00.000,train
article_1253,0,Non-clickbait,VietNamNet,Giáo dục & Học đường,2025-06-21 08:38:00.000,train
article_2356,0,Non-clickbait,VietNamNet,Công nghệ & Khoa học,2025-06-21 08:43:00.000,train
article_0585,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,2025-06-21 08:45:00.000,train
article_3116,1,Clickbait,Thanh Niên,Other,2025-06-21 08:46:00.000,train
article_0139,0,Non-clickbait,VietNamNet,Chính trị & An ninh,2025-06-21 08:49:00.000,train
article_2092,0,Non-clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-21 08:52:00.000,train
article_2605,1,Clickbait,Thanh Niên,Other,2025-06-21 08:53:00.000,train
article_2042,0,Non-clickbait,Thanh Niên,Du lịch & Ẩm thực,2025-06-21 08:57:00.000,train
article_0321,0,Non-clickbait,VnExpress,Quốc tế,2025-06-21 08:59:00.000,train
article_3115,0,Non-clickbait,Thanh Niên,Other,2025-06-21 08:59:00.000,train
article_0690,0,Non-clickbait,VietNamNet,Kinh doanh & Kinh tế,2025-06-21 09:00:00.000,train
article_1421,0,Non-clickbait,VnExpress,Other,2025-06-21 09:00:00.000,train
article_1487,0,Non-clickbait,Thanh Niên,Other,2025-06-21 09:00:00.000,train
article_2322,0,Non-clickbait,Thanh Niên,Other,2025-06-21 09:00:00.000,train
article_1917,0,Non-clickbait,24h,Thể thao,2025-06-21 09:01:00.000,train
article_0917,0,Non-clickbait,Thanh Niên,Kinh doanh & Kinh tế,2025-06-21 09:08:00.000,train
article_1481,0,Non-clickbait,Thanh Niên,Sức khỏe & Đời sống,2025-06-21 09:10:00.000,train
article_1814,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-21 09:10:00.000,train
article_0691,0,Non-clickbait,VietNamNet,Kinh doanh & Kinh tế,2025-06-21 09:15:00.000,train
article_1254,0,Non-clickbait,VietNamNet,Giáo dục & Học đường,2025-06-21 09:16:00.000,train
article_0916,0,Non-clickbait,Thanh Niên,Other,2025-06-21 09:18:00.000,train
article_2041,0,Non-clickbait,Thanh Niên,Other,2025-06-21 09:18:00.000,train
article_0915,0,Non-clickbait,Thanh Niên,Kinh doanh & Kinh tế,2025-06-21 09:20:00.000,train
article_2002,0,Non-clickbait,VnExpress,Other,2025-06-21 09:20:00.000,train
article_2820,0,Non-clickbait,Tuổi Trẻ,Giáo dục & Học đường,2025-06-21 09:20:00.000,train
article_0577,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,2025-06-21 09:21:00.000,train
article_3414,1,Clickbait,VietNamNet,Du lịch & Ẩm thực,2025-06-21 09:34:00.000,train
article_0449,0,Non-clickbait,SaoStar,Sức khỏe & Đời sống,2025-06-21 09:34:10.193,train
article_1557,0,Non-clickbait,SaoStar,Thể thao,2025-06-21 09:38:51.237,train
article_2040,0,Non-clickbait,Thanh Niên,Du lịch & Ẩm thực,2025-06-21 09:50:00.000,train
article_2831,1,Clickbait,Thanh Niên,Thể thao,2025-06-21 09:51:00.000,train
article_0891,0,Non-clickbait,Tuổi Trẻ,Kinh doanh & Kinh tế,2025-06-21 09:52:32.000,train
article_0448,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2025-06-21 09:58:17.967,train
article_1556,1,Clickbait,SaoStar,Thể thao,2025-06-21 10:03:08.670,train
article_1764,0,Non-clickbait,Tuổi Trẻ,Văn hóa & Nghệ thuật,2025-06-21 10:05:44.000,train
article_0914,0,Non-clickbait,Thanh Niên,Kinh doanh & Kinh tế,2025-06-21 10:13:00.000,train
article_0025,0,Non-clickbait,VnExpress,Tin tức tổng hợp,2025-06-21 10:16:00.000,train
article_2604,1,Clickbait,Thanh Niên,Other,2025-06-21 10:21:00.000,train
article_1812,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-21 10:26:00.000,train
article_2115,1,Clickbait,SaoStar,Giáo dục & Học đường,2025-06-21 10:29:24.496,train
article_2603,0,Non-clickbait,Thanh Niên,Giải trí & Showbiz,2025-06-21 10:30:00.000,train
article_1420,0,Non-clickbait,VnExpress,Other,2025-06-21 10:31:00.000,train
article_0913,0,Non-clickbait,Thanh Niên,Kinh doanh & Kinh tế,2025-06-21 10:38:00.000,train
article_0024,0,Non-clickbait,VnExpress,Tin tức tổng hợp,2025-06-21 10:45:00.000,train
article_1811,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-21 10:47:00.000,train
article_3649,1,Clickbait,24h,Giải trí & Showbiz,2025-06-21 10:49:00.000,train
article_0320,0,Non-clickbait,VnExpress,Quốc tế,2025-06-21 10:51:00.000,train
article_0447,0,Non-clickbait,SaoStar,Sức khỏe & Đời sống,2025-06-21 10:54:05.374,train
article_1555,0,Non-clickbait,SaoStar,Thể thao,2025-06-21 10:54:33.121,train
article_0446,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2025-06-21 11:00:00.000,train
article_1297,0,Non-clickbait,24h,Kinh doanh & Kinh tế,2025-06-21 11:01:00.000,train
article_1480,0,Non-clickbait,Thanh Niên,Sức khỏe & Đời sống,2025-06-21 11:01:00.000,train
article_1015,0,Non-clickbait,24h,Kinh doanh & Kinh tế,2025-06-21 11:03:00.000,train
article_3186,0,Non-clickbait,24h,Giải trí & Showbiz,2025-06-21 11:04:00.000,train
article_0023,0,Non-clickbait,VnExpress,Tin tức tổng hợp,2025-06-21 11:08:00.000,train
article_0483,0,Non-clickbait,24h,Quốc tế,2025-06-21 11:08:00.000,train
article_2087,0,Non-clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-21 11:09:00.000,train
article_2016,0,Non-clickbait,Tuổi Trẻ,Văn hóa & Nghệ thuật,2025-06-21 11:10:50.000,train
article_2311,0,Non-clickbait,Thanh Niên,Văn hóa & Nghệ thuật,2025-06-21 11:18:00.000,train
article_0167,1,Clickbait,SaoStar,Giải trí & Showbiz,2025-06-21 11:23:49.437,train
article_0130,0,Non-clickbait,VietNamNet,Chính trị & An ninh,2025-06-21 11:33:00.000,train
article_3169,1,Clickbait,24h,Giải trí & Showbiz,2025-06-21 11:34:00.000,train
article_0713,1,Clickbait,SaoStar,Quốc tế,2025-06-21 11:40:52.341,train
article_0319,0,Non-clickbait,VnExpress,Quốc tế,2025-06-21 11:44:00.000,train
article_0251,0,Non-clickbait,Báo Mới,Thể thao,2025-06-21 11:44:45.000,train
article_0479,0,Non-clickbait,24h,Quốc tế,2025-06-21 11:45:00.000,train
article_0189,0,Non-clickbait,24h,Tin tức tổng hợp,2025-06-21 11:53:00.000,train
article_0996,0,Non-clickbait,SaoStar,Giải trí & Showbiz,2025-06-21 11:56:02.608,train
article_0124,0,Non-clickbait,VietNamNet,Chính trị & An ninh,2025-06-21 11:58:00.000,train
article_1528,0,Non-clickbait,VietNamNet,Quốc tế,2025-06-21 11:58:00.000,train
article_0318,0,Non-clickbait,VnExpress,Quốc tế,2025-06-21 12:00:00.000,train
article_1040,0,Non-clickbait,24h,Other,2025-06-21 12:00:00.000,train
article_1785,1,Clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-21 12:00:00.000,train
article_2783,1,Clickbait,VnExpress,Other,2025-06-21 12:00:00.000,train
article_3706,1,Clickbait,24h,Sức khỏe & Đời sống,2025-06-21 12:00:00.000,train
article_0166,1,Clickbait,SaoStar,Giải trí & Showbiz,2025-06-21 12:00:46.292,train
article_1300,1,Clickbait,24h,Kinh doanh & Kinh tế,2025-06-21 12:03:00.000,train
article_2237,1,Clickbait,VnExpress,Other,2025-06-21 12:15:00.000,train
article_0679,1,Clickbait,VietNamNet,Kinh doanh & Kinh tế,2025-06-21 12:21:00.000,train
article_1753,0,Non-clickbait,VnExpress,Thể thao,2025-06-21 12:21:00.000,train
article_0137,0,Non-clickbait,VietNamNet,Chính trị & An ninh,2025-06-21 12:34:00.000,train
article_2352,0,Non-clickbait,VietNamNet,Công nghệ & Khoa học,2025-06-21 12:34:00.000,train
article_1016,0,Non-clickbait,24h,Kinh doanh & Kinh tế,2025-06-21 12:37:02.000,train
article_2001,0,Non-clickbait,VnExpress,Other,2025-06-21 12:40:00.000,train
article_0317,0,Non-clickbait,VnExpress,Quốc tế,2025-06-21 12:42:00.000,train
article_2502,1,Clickbait,VnExpress,Other,2025-06-21 12:44:00.000,train
article_1527,0,Non-clickbait,VietNamNet,Quốc tế,2025-06-21 12:45:00.000,train
article_2310,0,Non-clickbait,Thanh Niên,Other,2025-06-21 12:45:00.000,train
article_1810,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-21 12:46:00.000,train
article_2309,0,Non-clickbait,Thanh Niên,Văn hóa & Nghệ thuật,2025-06-21 12:46:00.000,train
article_1419,0,Non-clickbait,VnExpress,Other,2025-06-21 12:49:00.000,train
article_2678,0,Non-clickbait,24h,Other,2025-06-21 12:51:00.000,train
article_1752,0,Non-clickbait,VnExpress,Thể thao,2025-06-21 12:53:00.000,train
article_1809,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-21 12:55:00.000,train
article_1491,1,Clickbait,Thanh Niên,Other,2025-06-21 12:57:00.000,train
article_1915,0,Non-clickbait,24h,Thể thao,2025-06-21 12:59:00.000,train
article_0445,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2025-06-21 13:00:00.000,train
article_0461,1,Clickbait,24h,Quốc tế,2025-06-21 13:00:00.000,train
article_0842,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2025-06-21 13:00:00.000,train
article_3305,0,Non-clickbait,VnExpress,Other,2025-06-21 13:00:00.000,train
article_3114,0,Non-clickbait,Thanh Niên,Other,2025-06-21 13:04:00.000,train
article_1751,1,Clickbait,VnExpress,Thể thao,2025-06-21 13:05:00.000,train
article_1995,1,Clickbait,VnExpress,Other,2025-06-21 13:11:00.000,train
article_1453,1,Clickbait,Thanh Niên,Sức khỏe & Đời sống,2025-06-21 13:14:00.000,train
article_1227,0,Non-clickbait,Thanh Niên,Other,2025-06-21 13:20:00.000,train
article_1230,1,Clickbait,Thanh Niên,Other,2025-06-21 13:20:00.000,train
article_0576,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,2025-06-21 13:24:00.000,train
article_2308,1,Clickbait,Thanh Niên,Văn hóa & Nghệ thuật,2025-06-21 13:25:00.000,train
article_2307,0,Non-clickbait,Thanh Niên,Văn hóa & Nghệ thuật,2025-06-21 13:26:00.000,train
article_2501,0,Non-clickbait,VnExpress,Other,2025-06-21 13:36:00.000,train
article_3379,0,Non-clickbait,Thanh Niên,Other,2025-06-21 13:41:00.000,train
article_0075,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,2025-06-21 13:49:00.000,train
article_3185,0,Non-clickbait,24h,Giải trí & Showbiz,2025-06-21 13:52:00.000,train
article_0685,0,Non-clickbait,VietNamNet,Kinh doanh & Kinh tế,2025-06-21 13:54:00.000,train
article_0316,0,Non-clickbait,VnExpress,Quốc tế,2025-06-21 14:02:00.000,train
article_3130,1,Clickbait,VietNamNet,Other,2025-06-21 14:14:00.000,train
article_0444,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2025-06-21 14:33:05.047,train
article_0734,0,Non-clickbait,24h,Chính trị & An ninh,2025-06-21 14:44:00.000,train
article_1116,0,Non-clickbait,VnExpress,Other,2025-06-21 14:47:00.000,train
article_0995,1,Clickbait,SaoStar,Giải trí & Showbiz,2025-06-21 14:48:11.303,train
article_0574,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,2025-06-21 14:49:00.000,train
article_0443,0,Non-clickbait,SaoStar,Sức khỏe & Đời sống,2025-06-21 15:03:43.035,train
article_0132,0,Non-clickbait,VietNamNet,Chính trị & An ninh,2025-06-21 15:06:00.000,train
article_2114,1,Clickbait,SaoStar,Giáo dục & Học đường,2025-06-21 15:07:06.201,train
article_0315,0,Non-clickbait,VnExpress,Quốc tế,2025-06-21 15:09:00.000,train
article_1479,0,Non-clickbait,Thanh Niên,Sức khỏe & Đời sống,2025-06-21 15:13:00.000,train
article_0022,0,Non-clickbait,VnExpress,Tin tức tổng hợp,2025-06-21 15:20:00.000,train
article_0414,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,2025-06-21 15:32:00.000,train
article_0314,0,Non-clickbait,VnExpress,Quốc tế,2025-06-21 15:39:00.000,train
article_2015,0,Non-clickbait,Tuổi Trẻ,Văn hóa & Nghệ thuật,2025-06-21 15:40:03.000,train
article_0188,0,Non-clickbait,24h,Tin tức tổng hợp,2025-06-21 15:47:48.000,train
article_2014,0,Non-clickbait,Tuổi Trẻ,Văn hóa & Nghệ thuật,2025-06-21 15:53:55.000,train
article_2571,0,Non-clickbait,Thanh Niên,Giải trí & Showbiz,2025-06-21 16:00:00.000,train
article_2236,0,Non-clickbait,VnExpress,Other,2025-06-21 16:07:00.000,train
article_0073,0,Non-clickbait,Thanh Niên,Chính trị & An ninh,2025-06-21 16:10:00.000,train
article_2235,0,Non-clickbait,VnExpress,Other,2025-06-21 16:14:00.000,train
article_1994,0,Non-clickbait,VnExpress,Other,2025-06-21 16:19:00.000,train
article_1763,0,Non-clickbait,Tuổi Trẻ,Du lịch & Ẩm thực,2025-06-21 16:27:13.000,train
article_0313,0,Non-clickbait,VnExpress,Quốc tế,2025-06-21 17:00:00.000,train
article_1990,0,Non-clickbait,VnExpress,Other,2025-06-21 17:00:00.000,train
article_2500,0,Non-clickbait,VnExpress,Other,2025-06-21 17:00:00.000,train
article_3299,0,Non-clickbait,VnExpress,Other,2025-06-21 17:00:00.000,train
article_1911,0,Non-clickbait,24h,Thể thao,2025-06-21 17:03:00.000,train
article_1408,0,Non-clickbait,VnExpress,Other,2025-06-21 17:04:00.000,train
article_1980,0,Non-clickbait,VnExpress,Other,2025-06-21 17:05:00.000,train
article_0312,0,Non-clickbait,VnExpress,Quốc tế,2025-06-21 17:07:00.000,train
article_1478,0,Non-clickbait,Thanh Niên,Sức khỏe & Đời sống,2025-06-21 17:07:00.000,train
article_1477,0,Non-clickbait,Thanh Niên,Sức khỏe & Đời sống,2025-06-21 17:08:00.000,train
article_1908,0,Non-clickbait,24h,Thể thao,2025-06-21 17:08:00.000,train
article_1450,1,Clickbait,Thanh Niên,Sức khỏe & Đời sống,2025-06-21 17:09:00.000,train
article_1476,0,Non-clickbait,Thanh Niên,Sức khỏe & Đời sống,2025-06-21 17:10:00.000,train
article_2681,0,Non-clickbait,24h,Other,2025-06-21 17:14:00.000,train
article_3184,0,Non-clickbait,24h,Giải trí & Showbiz,2025-06-21 17:25:00.000,train
article_0741,0,Non-clickbait,24h,Chính trị & An ninh,2025-06-21 17:30:00.000,train
article_0021,0,Non-clickbait,VnExpress,Tin tức tổng hợp,2025-06-21 17:34:00.000,train
article_0020,0,Non-clickbait,VnExpress,Tin tức tổng hợp,2025-06-21 17:39:00.000,train
article_0457,0,Non-clickbait,24h,Quốc tế,2025-06-21 17:46:00.000,train
article_0572,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,2025-06-21 17:46:00.000,train
article_0571,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,2025-06-21 17:52:00.000,train
article_1628,1,Clickbait,24h,Thể thao,2025-06-21 17:59:00.000,train
article_1409,0,Non-clickbait,VnExpress,Other,2025-06-21 18:00:00.000,train
article_2947,1,Clickbait,24h,Other,2025-06-21 18:00:00.000,train
article_1624,1,Clickbait,24h,Thể thao,2025-06-21 18:18:00.000,train
article_3679,0,Non-clickbait,24h,Thể thao,2025-06-21 18:20:00.000,train
article_1612,0,Non-clickbait,24h,Thể thao,2025-06-21 20:28:00.000,train
article_1620,0,Non-clickbait,24h,Thể thao,2025-06-21 20:40:00.000,train
article_1623,1,Clickbait,24h,Thể thao,2025-06-21 21:05:00.000,train
article_1475,1,Clickbait,Thanh Niên,Other,2025-06-21 21:10:00.000,train
article_1746,0,Non-clickbait,VnExpress,Thể thao,2025-06-21 21:16:00.000,train
article_0311,0,Non-clickbait,VnExpress,Quốc tế,2025-06-21 22:00:00.000,train
article_0833,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2025-06-21 22:00:00.000,train
article_1229,0,Non-clickbait,Thanh Niên,Other,2025-06-21 22:00:00.000,train
article_1296,1,Clickbait,24h,Kinh doanh & Kinh tế,2025-06-21 22:00:00.000,train
article_1407,1,Clickbait,VnExpress,Other,2025-06-21 22:00:00.000,train
article_1808,1,Clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-21 22:00:00.000,train
article_2234,0,Non-clickbait,VnExpress,Other,2025-06-21 22:00:00.000,train
article_3033,0,Non-clickbait,VnExpress,Other,2025-06-21 22:00:00.000,train
article_3704,1,Clickbait,24h,Sức khỏe & Đời sống,2025-06-21 22:00:00.000,train
article_0650,0,Non-clickbait,Thanh Niên,Other,2025-06-21 22:05:00.000,train
article_0912,0,Non-clickbait,Thanh Niên,Other,2025-06-21 22:17:00.000,train
article_1598,1,Clickbait,24h,Thể thao,2025-06-21 22:30:00.000,train
article_1807,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-21 22:48:00.000,train
article_2774,1,Clickbait,VnExpress,Other,2025-06-21 22:52:00.000,train
article_0165,1,Clickbait,SaoStar,Giải trí & Showbiz,2025-06-21 23:00:00.000,train
